data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges,is_inline
COACTUP,ACSHLIMA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account cash limit (REDEFINES ACSHLIMF),FILLER-32,X,1,0,NO,DISPLAY,,,,,CACTUPAI,271,NO,,NO,,,,NO
COACTUP,FILLER-33,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,272,NO,,NO,,,,NO
COACTUP,ACSHLIMI,FIELD,X(15),ALPHANUMERIC,2,15,Account cash limit input value (15 characters),CACTUPAI,X(15),15,0,NO,DISPLAY,,,,,CACTUPAI,276,NO,,NO,,,,NO
COACTUP,RISYEARL,FIELD,S9(4) COMP,BINARY,2,2,Length of risk year field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,291,NO,,NO,,,,NO
COACTUP,RISYEARF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for risk year field (REDEFINES RISYEARF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,293,NO,,NO,,,,NO
COACTUP,FILLER-34,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,RISYEARF,CACTUPAI,293,NO,,NO,,,,NO
COACTUP,RISYEARA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for risk year (REDEFINES RISYEARF),FILLER-34,X,1,0,NO,DISPLAY,,,,,CACTUPAI,293,NO,,NO,,,,NO
COACTUP,FILLER-35,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,294,NO,,NO,,,,NO
COACTUP,RISYEARI,FIELD,X(4),ALPHANUMERIC,2,4,Risk year input value (4 characters),CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,298,NO,,NO,,,,NO
COACTUP,RISMONL,FIELD,S9(4) COMP,BINARY,2,2,Length of risk month field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,302,NO,,NO,,,,NO
COACTUP,RISMONF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for risk month field (REDEFINES RISMONF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,304,NO,,NO,,,,NO
COACTUP,FILLER-36,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,RISMONF,CACTUPAI,304,NO,,NO,,,,NO
COACTUP,RISMONA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for risk month (REDEFINES RISMONF),FILLER-36,X,1,0,NO,DISPLAY,,,,,CACTUPAI,304,NO,,NO,,,,NO
COACTUP,FILLER-37,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,305,NO,,NO,,,,NO
COACTUP,RISMONI,FIELD,X(2),ALPHANUMERIC,2,2,Risk month input value (2 characters),CACTUPAI,X(2),2,0,NO,DISPLAY,,,,,CACTUPAI,309,NO,,NO,,,,NO
COACTUP,RISDAYL,FIELD,S9(4) COMP,BINARY,2,2,Length of risk day field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,311,NO,,NO,,,,NO
COACTUP,RISDAYF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for risk day field (REDEFINES RISDAYF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,313,NO,,NO,,,,NO
COACTUP,FILLER-38,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,RISDAYF,CACTUPAI,313,NO,,NO,,,,NO
COACTUP,RISDAYA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for risk day (REDEFINES RISDAYF),FILLER-38,X,1,0,NO,DISPLAY,,,,,CACTUPAI,313,NO,,NO,,,,NO
COACTUP,FILLER-39,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,314,NO,,NO,,,,NO
COACTUP,RISDAYI,FIELD,X(2),ALPHANUMERIC,2,2,Risk day input value (2 characters),CACTUPAI,X(2),2,0,NO,DISPLAY,,,,,CACTUPAI,318,NO,,NO,,,,NO
COACTUP,ACURBALL,FIELD,S9(4) COMP,BINARY,2,2,Length of account current balance field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,320,NO,,NO,,,,NO
COACTUP,ACURBALF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account current balance field (REDEFINES ACURBALF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,322,NO,,NO,,,,NO
COACTUP,FILLER-40,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACURBALF,CACTUPAI,322,NO,,NO,,,,NO
COACTUP,ACURBALA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account current balance (REDEFINES ACURBALF),FILLER-40,X,1,0,NO,DISPLAY,,,,,CACTUPAI,322,NO,,NO,,,,NO
COACTUP,FILLER-41,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,323,NO,,NO,,,,NO
COACTUP,ACURBALI,FIELD,X(15),ALPHANUMERIC,2,15,Account current balance input value (15 characters),CACTUPAI,X(15),15,0,NO,DISPLAY,,,,,CACTUPAI,327,NO,,NO,,,,NO
COACTUP,ACRCYCRL,FIELD,S9(4) COMP,BINARY,2,2,Length of account cycle rate field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,342,NO,,NO,,,,NO
COACTUP,ACRCYCRF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account cycle rate field (REDEFINES ACRCYCRF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,344,NO,,NO,,,,NO
COACTUP,FILLER-42,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACRCYCRF,CACTUPAI,344,NO,,NO,,,,NO
COACTUP,ACRCYCRA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account cycle rate (REDEFINES ACRCYCRF),FILLER-42,X,1,0,NO,DISPLAY,,,,,CACTUPAI,344,NO,,NO,,,,NO
COACTUP,FILLER-43,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,345,NO,,NO,,,,NO
COACTUP,ACRCYCRI,FIELD,X(15),ALPHANUMERIC,2,15,Account cycle rate input value (15 characters),CACTUPAI,X(15),15,0,NO,DISPLAY,,,,,CACTUPAI,349,NO,,NO,,,,NO
COACTUP,AADDGRPL,FIELD,S9(4) COMP,BINARY,2,2,Length of address group field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,364,NO,,NO,,,,NO
COACTUP,AADDGRPF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for address group field (REDEFINES AADDGRPF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,366,NO,,NO,,,,NO
COACTUP,FILLER-44,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,AADDGRPF,CACTUPAI,366,NO,,NO,,,,NO
COACTUP,AADDGRPA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for address group (REDEFINES AADDGRPF),FILLER-44,X,1,0,NO,DISPLAY,,,,,CACTUPAI,366,NO,,NO,,,,NO
COACTUP,FILLER-45,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,367,NO,,NO,,,,NO
COACTUP,AADDGRPI,FIELD,X(10),ALPHANUMERIC,2,10,Address group input value (10 characters),CACTUPAI,X(10),10,0,NO,DISPLAY,,,,,CACTUPAI,371,NO,,NO,,,,NO
COACTUP,ACRCYDBL,FIELD,S9(4) COMP,BINARY,2,2,Length of account cycle debit field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,381,NO,,NO,,,,NO
COACTUP,ACRCYDBF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account cycle debit field (REDEFINES ACRCYDBF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,383,NO,,NO,,,,NO
COACTUP,FILLER-46,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACRCYDBF,CACTUPAI,383,NO,,NO,,,,NO
COACTUP,ACRCYDBA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account cycle debit (REDEFINES ACRCYDBF),FILLER-46,X,1,0,NO,DISPLAY,,,,,CACTUPAI,383,NO,,NO,,,,NO
COACTUP,FILLER-47,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,384,NO,,NO,,,,NO
COACTUP,ACRCYDBI,FIELD,X(15),ALPHANUMERIC,2,15,Account cycle debit input value (15 characters),CACTUPAI,X(15),15,0,NO,DISPLAY,,,,,CACTUPAI,388,NO,,NO,,,,NO
COACTUP,ACSTNUML,FIELD,S9(4) COMP,BINARY,2,2,Length of account statement number field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,403,NO,,NO,,,,NO
COACTUP,ACSTNUMF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account statement number field (REDEFINES ACSTNUMF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,405,NO,,NO,,,,NO
COACTUP,FILLER-48,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACSTNUMF,CACTUPAI,405,NO,,NO,,,,NO
COACTUP,ACSTNUMA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account statement number (REDEFINES ACSTNUMF),FILLER-48,X,1,0,NO,DISPLAY,,,,,CACTUPAI,405,NO,,NO,,,,NO
COACTUP,FILLER-49,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,406,NO,,NO,,,,NO
COACTUP,ACSTNUMI,FIELD,X(9),ALPHANUMERIC,2,9,Account statement number input value (9 characters),CACTUPAI,X(9),9,0,NO,DISPLAY,,,,,CACTUPAI,410,NO,,NO,,,,NO
COACTUP,ACTSSN1L,FIELD,S9(4) COMP,BINARY,2,2,Length of account SSN part 1 field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,419,NO,,NO,,,,NO
COACTUP,ACTSSN1F,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account SSN part 1 field (REDEFINES ACTSSN1F),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,421,NO,,NO,,,,NO
COACTUP,FILLER-50,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACTSSN1F,CACTUPAI,421,NO,,NO,,,,NO
COACTUP,ACTSSN1A,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account SSN part 1 (REDEFINES ACTSSN1F),FILLER-50,X,1,0,NO,DISPLAY,,,,,CACTUPAI,421,NO,,NO,,,,NO
COACTUP,FILLER-51,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,422,NO,,NO,,,,NO
COACTUP,ACTSSN1I,FIELD,X(3),ALPHANUMERIC,2,3,Account SSN part 1 input value (3 characters),CACTUPAI,X(3),3,0,NO,DISPLAY,,,,,CACTUPAI,426,NO,,NO,,,,NO
COACTUP,ACTSSN2L,FIELD,S9(4) COMP,BINARY,2,2,Length of account SSN part 2 field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,429,NO,,NO,,,,NO
COACTUP,ACTSSN2F,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account SSN part 2 field (REDEFINES ACTSSN2F),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,431,NO,,NO,,,,NO
COACTUP,FILLER-52,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACTSSN2F,CACTUPAI,431,NO,,NO,,,,NO
COACTUP,ACTSSN2A,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account SSN part 2 (REDEFINES ACTSSN2F),FILLER-52,X,1,0,NO,DISPLAY,,,,,CACTUPAI,431,NO,,NO,,,,NO
COACTUP,FILLER-53,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,432,NO,,NO,,,,NO
COACTUP,ACTSSN2I,FIELD,X(2),ALPHANUMERIC,2,2,Account SSN part 2 input value (2 characters),CACTUPAI,X(2),2,0,NO,DISPLAY,,,,,CACTUPAI,436,NO,,NO,,,,NO
COACTUP,ACTSSN3L,FIELD,S9(4) COMP,BINARY,2,2,Length of account SSN part 3 field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,438,NO,,NO,,,,NO
COACTUP,ACTSSN3F,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account SSN part 3 field (REDEFINES ACTSSN3F),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,440,NO,,NO,,,,NO
COACTUP,FILLER-54,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACTSSN3F,CACTUPAI,440,NO,,NO,,,,NO
COACTUP,ACTSSN3A,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account SSN part 3 (REDEFINES ACTSSN3F),FILLER-54,X,1,0,NO,DISPLAY,,,,,CACTUPAI,440,NO,,NO,,,,NO
COACTUP,FILLER-55,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,441,NO,,NO,,,,NO
COACTUP,ACTSSN3I,FIELD,X(4),ALPHANUMERIC,2,4,Account SSN part 3 input value (4 characters),CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,445,NO,,NO,,,,NO
COACTUP,DOBYEARL,FIELD,S9(4) COMP,BINARY,2,2,Length of date of birth year field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,449,NO,,NO,,,,NO
COACTUP,DOBYEARF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for date of birth year field (REDEFINES DOBYEARF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,451,NO,,NO,,,,NO
COACTUP,FILLER-56,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,DOBYEARF,CACTUPAI,451,NO,,NO,,,,NO
COACTUP,DOBYEARA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for date of birth year (REDEFINES DOBYEARF),FILLER-56,X,1,0,NO,DISPLAY,,,,,CACTUPAI,451,NO,,NO,,,,NO
COACTUP,FILLER-57,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,452,NO,,NO,,,,NO
COACTUP,DOBYEARI,FIELD,X(4),ALPHANUMERIC,2,4,Date of birth year input value (4 characters),CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,456,NO,,NO,,,,NO
COACTUP,DOBMONL,FIELD,S9(4) COMP,BINARY,2,2,Length of date of birth month field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,460,NO,,NO,,,,NO
COACTUP,DOBMONF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for date of birth month field (REDEFINES DOBMONF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,462,NO,,NO,,,,NO
COACTUP,FILLER-58,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,DOBMONF,CACTUPAI,462,NO,,NO,,,,NO
COACTUP,DOBMONA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for date of birth month (REDEFINES DOBMONF),FILLER-58,X,1,0,NO,DISPLAY,,,,,CACTUPAI,462,NO,,NO,,,,NO
COACTUP,FILLER-59,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,463,NO,,NO,,,,NO
COACTUP,DOBMONI,FIELD,X(2),ALPHANUMERIC,2,2,Date of birth month input value (2 characters),CACTUPAI,X(2),2,0,NO,DISPLAY,,,,,CACTUPAI,467,NO,,NO,,,,NO
COACTUP,DOBDAYL,FIELD,S9(4) COMP,BINARY,2,2,Length of date of birth day field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,469,NO,,NO,,,,NO
COACTUP,DOBDAYF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for date of birth day field (REDEFINES DOBDAYF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,471,NO,,NO,,,,NO
COACTUP,FILLER-60,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,DOBDAYF,CACTUPAI,471,NO,,NO,,,,NO
COACTUP,DOBDAYA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for date of birth day (REDEFINES DOBDAYF),FILLER-60,X,1,0,NO,DISPLAY,,,,,CACTUPAI,471,NO,,NO,,,,NO
COACTUP,FILLER-61,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,472,NO,,NO,,,,NO
COACTUP,DOBDAYI,FIELD,X(2),ALPHANUMERIC,2,2,Date of birth day input value (2 characters),CACTUPAI,X(2),2,0,NO,DISPLAY,,,,,CACTUPAI,476,NO,,NO,,,,NO
COACTUP,ACSTFCOL,FIELD,S9(4) COMP,BINARY,2,2,Length of account status force code field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,478,NO,,NO,,,,NO
COACTUP,ACSTFCOF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account status force code field (REDEFINES ACSTFCOF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,480,NO,,NO,,,,NO
COACTUP,FILLER-62,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACSTFCOF,CACTUPAI,480,NO,,NO,,,,NO
COACTUP,ACSTFCOA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account status force code (REDEFINES ACSTFCOF),FILLER-62,X,1,0,NO,DISPLAY,,,,,CACTUPAI,480,NO,,NO,,,,NO
COACTUP,FILLER-63,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,481,NO,,NO,,,,NO
COACTUP,ACSTFCOI,FIELD,X(3),ALPHANUMERIC,2,3,Account status force code input value (3 characters),CACTUPAI,X(3),3,0,NO,DISPLAY,,,,,CACTUPAI,485,NO,,NO,,,,NO
COACTUP,ACSFNAML,FIELD,S9(4) COMP,BINARY,2,2,Length of account first name field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,488,NO,,NO,,,,NO
COACTUP,ACSFNAMF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account first name field (REDEFINES ACSFNAMF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,490,NO,,NO,,,,NO
COACTUP,FILLER-64,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACSFNAMF,CACTUPAI,490,NO,,NO,,,,NO
COACTUP,ACSFNAMA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account first name (REDEFINES ACSFNAMF),FILLER-64,X,1,0,NO,DISPLAY,,,,,CACTUPAI,490,NO,,NO,,,,NO
COACTUP,FILLER-65,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,491,NO,,NO,,,,NO
COACTUP,ACSFNAMI,FIELD,X(25),ALPHANUMERIC,2,25,Account first name input value (25 characters),CACTUPAI,X(25),25,0,NO,DISPLAY,,,,,CACTUPAI,495,NO,,NO,,,,NO
COACTUP,ACSMNAML,FIELD,S9(4) COMP,BINARY,2,2,Length of account middle name field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,520,NO,,NO,,,,NO
COACTUP,ACSMNAMF,FIELD,X,ALPHANUMERIC,2,1,Attribute byte for account middle name field (REDEFINES ACSMNAMF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,522,NO,,NO,,,,NO
COACTUP,FILLER-66,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACSMNAMF,CACTUPAI,522,NO,,NO,,,,NO
COACTUP,ACSMNAMA,FIELD,X,ALPHANUMERIC,3,1,Attribute indicator for account middle name (REDEFINES ACSMNAMF),FILLER-66,X,1,0,NO,DISPLAY,,,,,CACTUPAI,522,NO,,NO,,,,NO
COACTUP,FILLER-67,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,523,NO,,NO,,,,NO
COACTUP,ACSMNAMI,FIELD,X(25),ALPHANUMERIC,2,25,Account middle name input value (25 characters),CACTUPAI,X(25),25,0,NO,DISPLAY,,,,,CACTUPAI,527,NO,,NO,,,,NO
COACTUP,ACSLNAML,FIELD,S9(4) COMP,BINARY,2,2,Length of ACSLNAM field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,552,NO,,NO,,,,NO
COACTUP,ACSLNAMF,FIELD,X,ALPHANUMERIC,2,1,Format control byte for ACSLNAM field (REDEFINES ACSLNAMF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,554,NO,,NO,,,,NO
COACTUP,FILLER-68,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACSLNAMF,CACTUPAI,554,NO,,NO,,,,NO
COACTUP,ACSLNAMA,FIELD,X,ALPHANUMERIC,3,1,Format attribute for ACSLNAM field,FILLER-68,X,1,0,NO,DISPLAY,,,,,CACTUPAI,554,NO,,NO,,,,NO
COACTUP,FILLER-69,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,555,NO,,NO,,,,NO
COACTUP,ACSLNAMI,FIELD,X(25),ALPHANUMERIC,2,25,"Subscriber last name (alphanumeric, 25 characters)",CACTUPAI,X(25),25,0,NO,DISPLAY,,,,,CACTUPAI,559,NO,,NO,,,,NO
COACTUP,ACSADL1L,FIELD,S9(4) COMP,BINARY,2,2,Length of ACSADL1 field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,584,NO,,NO,,,,NO
COACTUP,ACSADL1F,FIELD,X,ALPHANUMERIC,2,1,Format control byte for ACSADL1 field (REDEFINES ACSADL1F),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,586,NO,,NO,,,,NO
COACTUP,FILLER-70,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACSADL1F,CACTUPAI,586,NO,,NO,,,,NO
COACTUP,ACSADL1A,FIELD,X,ALPHANUMERIC,3,1,Format attribute for ACSADL1 field,FILLER-70,X,1,0,NO,DISPLAY,,,,,CACTUPAI,586,NO,,NO,,,,NO
COACTUP,FILLER-71,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,587,NO,,NO,,,,NO
COACTUP,ACSADL1I,FIELD,X(50),ALPHANUMERIC,2,50,"Address line 1 (alphanumeric, 50 characters)",CACTUPAI,X(50),50,0,NO,DISPLAY,,,,,CACTUPAI,591,NO,,NO,,,,NO
COACTUP,ACSSTTEL,FIELD,S9(4) COMP,BINARY,2,2,Length of ACSSTTE field (USAGE COMP),CACTUPAI,'+/-9999,5,0,YES,COMP,,,,,CACTUPAI,641,NO,,NO,,,,NO
COACTUP,ACSSTTEF,FIELD,X,ALPHANUMERIC,2,1,Format control byte for ACSSTTE field (REDEFINES ACSSTTEF),CACTUPAI,X,1,0,NO,DISPLAY,,,,,CACTUPAI,643,NO,,NO,,,,NO
COACTUP,FILLER-72,GROUP,N/A,GROUP,2,1,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,N/A,0,0,NO,DISPLAY,,,,ACSSTTEF,CACTUPAI,643,NO,,NO,,,,NO
COACTUP,ACSSTTEA,FIELD,X,ALPHANUMERIC,3,1,Format attribute for ACSSTTE field,FILLER-72,X,1,0,NO,DISPLAY,,,,,CACTUPAI,643,NO,,NO,,,,NO
COACTUP,FILLER-73,FIELD,X(4),ALPHANUMERIC,2,4,"Reserved placeholder field used for data structure alignment, padding, or holding constant values",CACTUPAI,X(4),4,0,NO,DISPLAY,,,,,CACTUPAI,644,NO,,NO,,,,NO
